Cycle_Group,Discharge Time (s)_mean,Discharge Time (s)_std,Discharge Time (s)_min,Discharge Time (s)_max,Discharge Time (s)_skew,Discharge Time (s)_kurtosis,Decrement 3.6-3.4V (s)_mean,Decrement 3.6-3.4V (s)_std,Decrement 3.6-3.4V (s)_min,Decrement 3.6-3.4V (s)_max,Decrement 3.6-3.4V (s)_skew,Decrement 3.6-3.4V (s)_kurtosis,Max. Voltage Dischar. (V)_mean,Max. Voltage Dischar. (V)_std,Max. Voltage Dischar. (V)_min,Max. Voltage Dischar. (V)_max,Max. Voltage Dischar. (V)_skew,Max. Voltage Dischar. (V)_kurtosis,Min. Voltage Charg. (V)_mean,Min. Voltage Charg. (V)_std,Min. Voltage Charg. (V)_min,Min. Voltage Charg. (V)_max,Min. Voltage Charg. (V)_skew,Min. Voltage Charg. (V)_kurtosis,Time at 4.15V (s)_mean,Time at 4.15V (s)_std,Time at 4.15V (s)_min,Time at 4.15V (s)_max,Time at 4.15V (s)_skew,Time at 4.15V (s)_kurtosis,Time constant current (s)_mean,Time constant current (s)_std,Time constant current (s)_min,Time constant current (s)_max,Time constant current (s)_skew,Time constant current (s)_kurtosis,Charging time (s)_mean,Charging time (s)_std,Charging time (s)_min,Charging time (s)_max,Charging time (s)_skew,Charging time (s)_kurtosis,Total time (s)_mean,Total time (s)_std,Total time (s)_min,Total time (s)_max,Total time (s)_skew,Total time (s)_kurtosis,RUL,Battery_ID
6,5799.472,27950.33402968171,1794.06,199485.3,6.857131224998175,45.02030402458343,-3158.287053,26424.082910565332,-186267.806,612,-6.857138932,45.02037302712647,3.9753599999999993,0.042013001,3.961,4.265,6.747943535336588,44.04277813,3.507179999999999,0.066469784,3.296,3.795,2.1956686307121767,10.126592255031547,5251.328760000009,9308.468579,3776.312999999151,69749.98400000017,6.855240045749401,45.00333435510266,6400.0006,10889.61385839688,4688.31,81855.42,6.855513301645458,45.00577808188776,10364.6964,10318.432584322249,8745.56,81855.42,6.853469367557654,44.98722486624631,16561.652,29756.842152460235,10577.05999999959,214036.03000000023,6.1003152115006385,37.49628046201469,754,6
7,7354.954285714286,33078.28796358566,1704,197457.42,5.659446319,30.029360609239596,5904.558147619018,31762.942404288846,504,188447.7216666676,5.6594512669421935,30.02939681741421,3.967571428571428,0.051186099741264576,3.945,4.26,5.5532226565155565,29.257338141635486,3.541771428571429,0.12216264127944254,3.304,4.08,2.7978448742918527,9.769336972058573,5371.926461224444,10815.621110396618,255.24014285765588,67440,5.632629805803114,29.84023163239349,6601.812000000001,12695.56212561692,1088.38,79483.71,5.639145773190176,29.885491625891248,10705.786,11986.60451200869,4832.39,79483.71,5.6298438691089085,29.821121485641726,18682.57114285715,35155.08833555911,6658.969999999739,212008.1200000001,5.009427951217228,24.75255008676908,704,6
8,1709.6166666666668,34.58565766776824,1634.38,1768.1,-0.048954802,-0.667370831,505.37539657739444,14.59208020938465,474.0155,534,0.087835963,-0.560558877,3.9473749999999996,0.004451273,3.935,3.956,-0.098050488,0.17738919868468406,3.552583333333333,0.10483499361627693,3.504,4.173,4.913447563033902,24.771467583383057,3415.178711,528.3107502387192,-11.40800001,4175.352000000887,-5.78941862,35.55610628421275,4306.528958333333,604.0339733,368.42,5228.35,-5.871410459,36.38294473827964,8720.757708333333,631.9367277620731,4796.42,10397.98,-4.736646158,30.398676574054846,11340.725208333344,6245.470157152422,6534.530000000261,53487.94000000041,6.595909459541538,42.075190674648276,654,6
9,5570.538163265307,27714.29951565404,1525.44,195611.13,6.7838300349049305,44.02051791249035,544.0754037901797,551.1369548925497,431,4320,6.765413573406257,43.85699525784712,3.9390408163265307,0.046100867,3.914,4.251,6.508561190812514,41.59836799046082,3.5586530612244895,0.088903166,3.319,3.987,2.892123639113859,12.512986587890902,4363.742061,8770.019717727055,722.3839999996126,64440.00200000033,6.761944965,43.830895543988454,5481.434489795918,10357.75822,1592.38,76451.27,6.7672589312873015,43.87630427034417,10058.995714285715,9693.987542867315,6632.38,76451.27,6.758247029,43.793026501766924,15260.47816,29049.583667001476,8272.889999999665,209864,6.371355493338395,39.896257184234656,604,6
10,2062.6130000000003,3385.081060304712,1529.62,25519.56,6.856715413561394,45.016581146119805,462.6257064286433,13.396770000297535,438.4285714281723,486,-0.166297706,-0.983942884,3.91502,0.008828271,3.893,3.93,0.031275662,-0.583704979,3.5749,0.071964348,3.536,3.85,2.904050601221205,7.253704710778612,3038.085164000149,98.01788665669879,2681.375,3212.3590000011027,-1.30630529,2.5465884620251273,4684.8112,5391.635351210903,3752.34,42043.44,6.855136507112842,45.00245038495512,9583.632199999998,5469.515914,8538.47,47472.81,6.850013560175733,44.956491061752246,13199.845999999992,11246.855250124756,10151.419999999924,63450.32,3.7696137359059154,12.406510503931226,554,6
11,5126.0364,25558.64122113667,1436.5,182238.21,6.857121809867429,45.020219754304776,3991.4322814284737,25104.718766100214,415.88571428507566,177958.23600000143,6.857140184369866,45.02038423594419,3.8994600000000004,0.051057075,3.87,4.245,6.362269598691479,40.700349533557635,3.57414,0.066937683,3.321,3.858,1.2659114368224433,10.230761643004772,4012.700391428701,8452.939539559213,2359.25,62579.99799999967,6.854000077988506,44.99230051262049,5105.1702000000005,10035.798490946681,3304,74640,6.854157994773979,44.99363862548117,10189.842599999998,9314.159780303082,8675.62,74640,6.827082347157848,44.74238580289428,15851.627600000016,27451.940814593294,10146.11999999918,196488.9000000004,5.974799628129778,36.19454158605941,504,6
12,1454.7128000000002,43.09554056384251,1370.19,1519.11,-0.346060815,-0.774378407,421.16158714289696,13.780195015301953,393.9428571444005,443.1428571436554,-0.208242381,-0.846654244,3.878880000000001,0.011354474079967442,3.853,3.892,-1.069389146,0.09188308,3.6045999999999996,0.078282847,3.575,3.903,3.230030816,8.803906994,2646.6464857143587,168.09462225302778,2180.375,2864.3509999997914,-0.804634928,0.19495850927834324,3480.896,165.1809423088536,3068.38,3716.35,-0.571589932,-0.367379538,8842.9766,107.41165929967853,8684.25,9200.56,1.5914166960947729,2.4663347981159243,12046.93639999997,8573.515780130454,10117.349999999627,53761.29999999888,4.693253376755639,20.032602553140798,454,6
13,1315.3475510204082,44.75818610091586,1211.27,1367.62,-0.69178005,-0.839063682,370.3074334305236,20.408233475710418,336,399.5625,-0.252034046,-1.568066685,3.8602857142857134,0.012008677418156121,3.844,3.881,0.3844310470168402,-1.403804485,3.6426122448979585,0.1074167926673422,3.601,4.227,4.098886930728461,17.447280177233072,2186.758423712781,350.03528739525785,-50.92266665,2366.313,-5.516208308,32.59563913244018,2979.311632653061,331.23438760910517,890.02,3176.38,-5.281750114,30.735719989667892,8519.717142857144,537.3250456156248,5248.35,9232.88,-4.646921014,26.352317086150595,11609.36285714288,8725.316593,6601.88,53780,4.612139427135742,19.38134811806162,404,6
14,6004.551020408162,33691.456624910694,1131.22,237031.59,6.783857198382145,44.02075840204075,3895.0544941690655,24982.545574948832,310,175203.9299999997,6.783864618032845,44.020824082864415,3.862265306122449,0.059504122934957236,3.838,4.266,6.561195995284578,42.07719161,3.6518367346938776,0.073411894,3.356,3.924,0.8418706739447336,10.593485703360889,3092.5697871546668,8200.213872652126,1562.3440000005066,59309.97699999996,6.779126466265924,43.97864384078298,4066.7267346938775,9783.267734492609,2384.34,71133.95,6.7782171403963325,43.97031573852898,9627.814285714287,8992.529036,8107.78,71133.95,6.7322809163776105,43.54443785978087,15382.19877551022,35011.17439719099,9254.78,251582.23000000045,6.485137209765413,41.08589973273406,354,6
15,1105.7991836734695,11.759424737335635,1080,1129.97,-0.043634235,-0.786945968,303.0637944609079,3.7569214334991887,296.7428571432829,314.43700000084937,0.5396867894828551,0.2695419143974327,3.835061224489796,0.003721605,3.827,3.842,0.2527270432647649,-0.782876833,3.688673469387755,0.095313821,3.654,4.075,2.831633469165281,6.580981621890327,1618.755026,199.65779221055638,432,1731.2011428568512,-4.664112916,24.011152844862927,2319.2710204081636,189.32007542612521,1116,2420.34,-5.46469761,31.828974181437502,8161.574285714286,270.47691198449206,6924.69,8954.43,-0.647695612,9.961849156,11049.074693877454,8779.142703457408,8076.9399999994785,53199.52999999933,4.6361913209731656,19.51202696,304,6
16,1070.8147999999999,16.158825760530508,1044,1100.06,0.11392649325145977,-0.909843679,290.9110271440038,4.714996409223062,281.7142857145518,301.19549999944866,0.12319212995619723,-0.734963043,3.8311200000000003,0.004153386,3.82,3.839,-0.063411858,-0.270620205,3.6811599999999998,0.068208073,3.656,3.943,3.3601217349100376,9.636772887651924,1559.9327857140452,97.64239532103817,1218,1650.843999998644,-2.382081563,5.314730497413118,2242.3724000000007,76.03575189048253,1988.38,2348.34,-1.35923492,2.6125479361131694,8148.1776,206.14179285498946,7950.75,8875.02,2.427230801604621,5.320121205151096,10965.054399999946,8695.663263939125,9019.88,53151.919999999925,4.692552065482877,20.027794799340324,254,6
17,1028.479375,10.971008876638313,1004.64,1047,0.12985772671544468,-0.827090322,277.7347141,3.651173845644037,270.2857142854482,283.7922077924013,0.075034242,-0.879762859,3.8186875,0.003282165,3.813,3.826,0.4227274340813765,-0.705384942,3.6801250000000003,0.042289591798314666,3.667,3.937,5.311147128989873,28.032790400266972,1475.6714702380511,69.54392501123063,1148.375,1533.8839999996126,-3.705765009,14.266990586410014,2125.749375,49.42641848527886,1925,2168.5,-2.203297205,6.452586330675835,8053.468333333333,183.86241034422633,7777.73,8934.19,3.6713737484495717,14.319212370671242,9998.795625000044,6321.720213062693,8838.53,52868.43999999948,6.702034492736165,42.95244655162462,204,6
18,4776.5244,26785.568482036866,961.89,190391.01,6.857138921176646,45.020372926841844,3607.9124314814558,23647.484276446867,250.7970000002533,167476.61300000176,6.857142199,45.020402272107255,3.8141200000000004,0.057926287,3.791,4.214,6.775615618429091,44.294299503588306,3.68968,0.061994549,3.382,3.947,-0.784567323,16.306241846390467,2481.1264285715447,7639.725587343232,980.3440000005066,55409.98399999924,6.852414419662031,44.977872933595236,3336.5688,9209.145852,1708,67134.17,6.8509997503389615,44.96471780086566,9396.8638,8379.380323,7918.12,67134.17,6.743844230125178,43.94427028170373,14866.663999999959,28785.397560466256,8905.179999999702,204941.8599999994,6.024204068174087,36.72163565,154,6
19,932.1745999999999,19.632978316899276,876,961.88,-0.643169476,-0.008349513,243.14857070025056,7.255511468595438,224.33333333395424,255.75,-0.564089438,-0.251685325,3.792,0.005624291,3.778,3.801,-0.492234402,-0.331987513,3.7105200000000003,0.05474402,3.69,3.955,3.7578476344892864,13.226614444902573,1243.9853914285384,109.78750902281624,850.875,1340.343,-2.386195901,5.174667929820023,1839.024,87.20408457949053,1547,1952.34,-1.537466315,2.410896566612018,8011.593000000001,263.8121823961363,7760.81,9014.56,2.651791213168895,6.298885554022894,10687.743199999999,8738.825816294177,8661.75,53142.31000000052,4.691132128408632,20.01935175372311,104,6
20,4646.0232,26669.308831699276,842.75,189454.88,6.857140002460998,45.02038260742654,389.5391303801164,1207.9386009782827,197.0450999997556,8760,6.856818688281316,45.01750746797286,3.78154,0.061240646,3.761,4.205,6.810767349182182,44.60784356242331,3.7187800000000006,0.071357762,3.389,3.979,-0.110595577,13.344454630458866,2199.150222222195,7477.054992595884,720.9840000011027,54000,6.852003856,44.97414090948502,2987.2974000000004,9058.032581534359,1386.01,65735.94,6.850300404363876,44.95829633237136,9241.0696,8218.052315598268,7726.25,65735.94,6.700180513568687,43.51485874486567,14609.545600000034,28706.062723130748,8597.969999998808,204005.5700000003,6.011555467321951,36.595760870330786,54,6
21,826.3956,17.84127239445273,780,855,-0.348575785,-0.433654694,197.71900574764905,8.197215449578097,179.20833333395422,210.0952380951494,-0.322092032,-0.795688167,3.75988,0.005057385,3.75,3.768,-0.176701296,-0.893644194,3.7396999999999996,0.062692072,3.716,3.984,3.4231273959029562,10.095584361295964,1009.5786911111477,110.63618833477442,616.375,1100.3120000008494,-2.590995963,5.871622389563239,1538.1262,86.99720874926544,1246,1628.44,-1.776129984,3.281682494476792,7858.276,312.25768331914077,7615.12,8907.19,2.6370668124476704,5.929727782818169,10428.428199999988,8767.934375166924,8444.879999998957,52940.25,4.689321289,20.00811006,4,6
22,171682.90500000003,341795.2700011782,784.12,684375.81,1.1547005383553695,-0.666666667,2268.0275000003166,4188.003429537087,160.81299999915063,8550.017000000924,1.1546832758016172,-0.666679927,3.8592500000000003,0.2258648194532888,3.741,4.198,1.1537310971656216,-0.667401137,3.64925,0.23182087193923398,3.308,3.826,-1.022764335,-0.748837279,13793.36349999998,25945.08787898065,556.8440000005066,52709.98499999941,1.1545203803795308,-0.666804411,153529.65,304353.5832595714,1162,610059.98,1.1546998570772504,-0.666667191,158576.4475,300989.6323,7647.62,610059.98,1.154686490342939,-0.666677501,188592.23249999993,331287.0838732775,8447.809999998659,684526.5599999987,1.1410519499269673,-0.677788434,0,6
0,12929.617291666667,61411.611500695566,2198.59,424979.45,6.503170032342936,41.05134436569136,2645.509992523484,12127.541916836872,813.594,84914.59399999992,6.709144172488008,43.015620692751874,4.053958333333333,0.10184718597379186,3.667,4.288,-1.194849554,6.540134525311208,3.3839583333333336,0.11468828397996673,3.12,3.9,1.9538359235494371,7.997714208426922,9620.921822458806,31180.54674468227,1982.336000000127,221120.933,6.707322427938197,42.99989072,9921.102708333334,18564.39893219927,2969.34,107472.07,4.674278809169679,20.16441943996904,19993.305833333336,62360.96285571593,6053.76,431876.65,6.249200570527043,38.436617172667546,24420.749583333334,66583.79506452702,8555.619999999995,464367.87,6.239912459425332,38.47147312,1059,7
1,6253.7752,28934.981507423992,2123.41,206762.91,6.8571367391313505,45.020353392756306,8901.557325003583,57405.848436711356,750,406703.7680001794,6.857141592512223,45.02039684187591,4.022,0.038696095,4.005,4.272,5.573866595874713,33.31454391797351,3.40976,0.074005946,3.164,3.722,1.9361516262547827,9.678763548071206,6340.838299999978,9795.788838,4838.375,74219.99599999981,6.856450332,45.01420296696687,7530.368200000001,11345.535776515208,5804.31,86148.77,6.856557399,45.015162078635726,10772.286399999999,10877.813996134191,9099.88,86148.77,6.856313940004008,45.01297243378634,17334.7756,30654.155838972914,11239.070000000063,221315.97,6.141575090928944,37.92290179795615,1009,7
2,6127.908200000001,28514.853207671546,2054.06,203725.7,6.857136386810349,45.02035023959495,769.3010133333348,286.37159726476455,696,2749.994666666724,6.816565269191165,44.65798972981954,4.00762,0.038228043,3.989,4.271,6.735391179,43.924720803694385,3.4389,0.071684185,3.255,3.755,2.7899143177145245,10.291532799585424,6089.7197000000115,9546.403285442488,4601.944000000134,72239.99699999997,6.856197225994159,45.01193362842137,7286.9598000000005,11090.067798662025,5552.34,84130.08,6.855164236862364,45.00261095584295,10588.858999999999,10613.05990689201,8870.75,84130.08,6.856116155214535,45.011194713948164,17067.544399999995,30270.38163768906,10990.5,218276.4000000004,6.124986740407985,37.75129910074859,959,7
3,2027.4298,23.007329399163936,1987.69,2065.12,-0.135294643,-1.17369641,681.2471939999974,16.395256800767054,653.6000000000931,709,-0.01161228,-1.239099036,3.9943600000000004,0.003707466,3.99,4.009,1.668421905,4.557768551,3.4716600000000004,0.078836594,3.438,3.777,3.178054952328737,8.513178516180133,4503.160959999946,74.365977,4378.711999999825,4628.382999999914,0.012659104464826694,-1.264973622,5462.2716,74.84235555581375,5336.31,5588.38,-0.009619455,-1.100270902,8960.9278,71.58809190937062,8844.22,9084.86,0.080894567,-1.180705444,12731.718600000004,8564.658580124124,10849.350000000091,54286.18999999994,4.693976217746542,20.036414500708744,909,7
4,5944.2352,28126.86418038175,1923,200853.38,6.857134075481668,45.02032954695829,681.3764199999822,297.4845158707281,614,2739.989999999758,6.827570397292271,44.755851721082024,3.9911199999999996,0.040263236,3.979,4.269,6.7716414701752825,44.24805708659295,3.48522,0.071694161,3.293,3.782,2.3266528861854545,7.865454120017905,5609.901666666712,9217.594720476247,4128,69480.00199999986,6.8556119992505025,45.006676178401456,6778.2674,10750.32050206778,5076,81269.99,6.855937921050237,45.00959801936716,10340.971400000002,10236.459376016137,8727.56,81269.99,6.855330673537356,45.00411002107806,16693.957000000002,29925.320010445394,10699.879999999888,215404.06999999983,6.109310844931757,37.58909300906601,859,7
5,1886.3286,20.911764095643303,1847.53,1921.75,0.010658154507331112,-0.978843026,592.1282133333369,10.707890918448383,570,613.5999999996275,0.083883283,-0.748449149,3.9754,0.003149344,3.969,3.989,1.610086553172063,5.3572118071427965,3.508940000000001,0.072357505,3.479,3.79,3.224061504866981,8.760788778971886,4035.2886000000317,75.52378921,3910.775000000373,4160.350999999791,0.00952122,-1.149108213,4976.234200000001,75.18968171964843,4832.38,5084.38,-0.031719307,-1.15147009,8739.6158,43.325998232196795,8655.66,8932.31,1.504617921502116,6.139434928236936,12369.075600000006,8575.824796319046,10527.64999999944,54048.94000000041,4.694647983003357,20.04065979383274,809,7
6,5806.263199999999,28015.202952804946,1795.88,199941.6,6.857130158859067,45.02029447977211,4397.637200003339,27073.658027834565,544,192008.47800016776,6.857138563421156,45.02036972312875,3.9767200000000003,0.041783230695422946,3.964,4.265,6.764332912489647,44.18910299,3.5117000000000007,0.066200453,3.299,3.796,2.137202611156346,10.008945775333876,5177.749899999906,8977.200477948663,3752.25,67380.00400000066,6.854885154,45.00014405195896,6329.249400000001,10508.931218745905,4688.25,79145.63,6.85514908,45.00250139,10155.1072,9957.555294096435,8628.84,79145.63,6.853506361070917,44.98755478,16412.01,29836.82192870716,10456.19000000041,214492.28000000023,6.106045405,37.55565354522016,759,7
7,7658.669091,34220.03290118052,17.57,198273.31,5.479381679422979,28.026359072035525,4330.874134198701,21945.58441630453,42.85714286,126577.48999998251,5.479943719757547,28.030306035257713,3.941939393939394,0.16371677895720163,3.078,4.26,-4.429265241,22.449719573423742,3.530515151515152,0.081127262,3.305,3.805,1.4017435054552145,5.267173086862982,5368.180851010549,10762.327782702376,105.0802500154823,65219.99799999967,5.450072078835313,27.827251260948987,6585.376666666666,12652.863528695952,8,76928.77,5.444274771557797,27.78897085401542,10424.2,12032.689646119754,8.32,76928.77,5.333986896047027,27.091083092081615,18824.685757575753,36442.80810142515,40.580000000074506,212824.02999999933,4.827385331519207,22.93951779958967,709,7
8,1676.891,129.22140110315019,816,1755.01,-6.061230966,38.04582186896452,493.7744992857206,14.840263766571459,463.7142857145518,522,0.23284810067148412,-0.592436913,3.9483200000000007,0.004306805,3.937,3.955,-0.15333134,-0.612555236,3.5580000000000003,0.084925417,3.507,3.992,3.7938631861554963,14.20037031836118,3361.5602633333883,415.33448604763424,716.3839999996126,4169.952000000514,-5.153607176,31.58677040386854,4273.1914,424.7294075776544,1592.38,5228.35,-4.929992905,30.60287880469029,8541.1934,461.91852304169447,5863.71,10207.33,-3.034397733,24.039911376584108,11962.350800000006,8604.178084737452,7578.459999999963,53671.43,4.669934105959431,19.895862403546573,659,7
